src_geneid,trg_geneid
9063,89797
9439,219541
5691,9861
10513,26098
379,197131
11343,1114
1398,6654
8841,595
4673,1743
2244,2266
4097,51003
1271,10513
9969,9967
3576,7099
580,1478
7307,29894
9343,6431
6123,6128
10181,51692
1945,2045
4008,337867
7846,708
10982,253738
1107,10989
3172,94005
26986,6210
6204,6176
87,4110
3172,27089
1660,6634
10073,3837
367,8031
2963,6628
1398,5599
1660,3188
6223,6130
6142,4023
720,721
5777,5788
4524,5689
5683,9491
9802,26574
2923,6892
275,2731
6428,7024
51497,284131
708,84878
5435,902
10287,2775
1649,4097
6194,6229
5438,10291
8819,3320
10436,24142
1938,5211
11095,11173
2068,11001
1984,3612
57132,9525
9128,8683
5669,10813
10262,23451
3107,3309
1803,3458
6117,5982
6293,11080
10539,30008
54938,150465
509,54857
10016,4217
5093,6629
1719,2643
5427,23649
920,9114
3953,5781
1965,1983
2801,64689
572,581
1656,93129
5275,10062
4036,9737
5599,6623
1642,5096
6217,130672
2958,2960
3172,3479
6231,6141
10528,84916
10556,10557
58,5592
7097,7098
5689,6233
9455,27091
6181,6155
2263,2321
3172,55163
6432,9785
805,55870
7251,8495
2353,2908
1022,5432
2068,2957
3219,10451
54919,7704
2521,6629
7283,85378
26986,51247
4654,6925
6133,6189
5216,7414
3728,324
604,4609
4739,6929
4928,81929
2107,25822
8892,1967
2670,3643
920,79966
22884,55690
396,998
3728,55093
1572,1577
25942,3065
5685,5717
6774,6776
57492,55193
9533,2967
5725,10978
25879,27340
5451,5453
7306,8573
6135,6123
6052,6053
1277,4921
5707,5710
5682,5718
472,11200
8737,7124
84246,5037
70,7454
6432,3181
1003,23049
7013,7014
5432,6827
6223,1975
79101,5764
50943,93986
2521,3276
7187,55504
367,2965
6898,7342
3198,7205
2790,10681
6136,6170
6628,51362
10335,58
6927,113220
3875,9146
3241,113878
9416,9343
5997,111
5625,25843
796,6283
6927,8775
10140,5594
6125,6208
5195,7314
1654,7414
2057,8288
9296,57562
1478,2052
10236,53981
4090,11338
6625,10946
1983,6217
81576,1915
1278,948
1742,5793
6222,27335
65083,84135
9295,4904
2060,4734
2335,6387
396,86
5435,25885
3727,5599
9295,10978
2326,9527
815,5595
3827,2811
8733,2901
2963,4670
5425,5983
6169,6171
468,4780
1956,2066
4686,6627
6138,6158
4825,10959
1232,3700
10480,51138
11098,6938
3188,10189
84844,3191
5687,6233
2017,9672
1950,5604
25885,5437
26986,10236
9744,9341
3898,1308
2643,23633
930,963
6363,6366
6187,25873
9439,9440
3107,3806
6218,8666
88,1859
3560,6774
5431,2965
6119,7508
10207,3772
6628,10914
958,9402
6461,2260
339,10930
3297,8189
8417,9482
2335,7045
2057,354
914,7534
7046,55030
5435,9295
3329,23450
4296,207
6192,6227
8087,348995
6638,6606
4998,5696
51562,85359
9267,10905
23658,56915
9570,6811
1477,3188
5432,219541
10567,5906
10291,6427
442338,50618
3175,4947
3569,7124
284169,10524
293,7431
11000,81889
55339,1937
6898,57459
7124,9402
6136,6168
3172,55011
51366,3192
10755,161882
56893,6598
6175,6167
51705,6402
3552,4049
6188,6157
4116,5439
27033,84528
57804,5557
7531,27018
998,7157
10919,1487
5893,6117
905,7469
5747,6772
6597,7110
6146,6194
9699,11069
2962,23451
8087,51631
22888,7324
6158,1964
1445,867
7763,8517
7529,5774
3316,126393
2963,9343
945,3683
4067,5747
22927,5590
8625,5994
7320,51003
51535,7052
84106,4067
5663,836
144715,3364
705,11103
8086,23165
4625,6711
59340,2775
3735,5859
6229,6134
513,4509
10017,572
23481,27340
6228,6124
6772,8554
3735,1937
3172,6359
5430,6880
6142,6132
3689,5788
6156,6168
3172,1605
3172,3726
8850,2122
10426,85378
81488,22955
5094,6427
5976,84572
2017,22941
3575,5295
4868,23607
6209,6227
369,7569
199731,23705
4242,4853
3660,6772
516,509
1380,8519
7775,55663
163702,51691
5578,5582
9295,57819
6927,355
55324,80335
1649,4783
5439,5093
23450,6628
5290,27040
1973,6187
4854,5663
821,10134
10946,57819
3172,55180
23020,29894
1022,6924
5743,7124
55299,9094
7884,25888
4172,115106
2556,3206
3172,56957
1915,6133
8550,5321
7372,152504
2268,3635
836,8615
11041,79763
1810,6882
11170,83878
573,3303
87,23371
3171,11052
4791,8945
1655,5303
602,23321
2192,4856
5438,1022
7283,79902
6878,2968
10131,6634
55145,138046
5094,7307
940,3596
6147,50808
51074,84313
4440,8087
9945,10295
6753,2770
6169,6232
6202,6203
2534,6504
3219,126326
10436,306
328,5423
9470,25820
5686,5714
7343,1017
7186,51194
334,1600
7332,25820
7508,10540
5966,6667
2130,25941
2091,203068
9112,9219
8683,24148
3172,2158
10403,51019
10988,11224
6749,2968
1508,10480
3172,55281
5226,9942
7533,6714
571,4780
6874,2959
3688,5578
88,3188
3674,961
9615,56648
6143,55176
389,5879
9229,324
5710,5720
2057,1439
5295,7075
8886,51742
2260,6867
4841,55090
3614,3615
24148,3184
1655,1653
108,112
602,8648
10580,23633
5903,3843
407,826
3175,10208
6231,8661
7265,2778
3172,10180
5575,5567
2567,2555
22823,9737
1956,8651
26762,64218
8417,10228
3172,10312
4943,6853
5144,6714
760,4841
6181,116832
10291,7153
3172,7157
51639,23020
5725,10262
558,1445
51604,65110
1964,6154
6156,6167
6643,27131
3192,1915
2033,10474
6654,2885
23568,403
2074,5437
966,4089
6444,1837
841,8837
933,6464
84458,196743
327,80021
5594,9815
6449,30008
3172,148867
2354,10362
4841,5300
1874,7027
3921,6232
23210,1793
3172,54826
6155,7311
9513,10606
5434,6633
9203,23199
6234,8665
1477,284451
5411,6429
3566,8660
5436,2959
7431,5493
57026,65220
3092,9026
4233,6464
6142,6232
5440,904
5715,6233
2564,3235
84557,23192
3717,6775
5739,6915
2035,79004
6201,1977
6434,91408
6144,6222
54700,9015
6152,6132
3588,3586
902,983
7531,3667
6222,1968
6778,10611
586,54995
11007,27332
220988,10291
1641,84823
10190,57562
573,51527
6927,84705
4688,5879
3172,26258
10181,24148
1676,56999
7444,8815
4720,5289
375,10945
6228,6232
5087,5090
51107,23385
7581,7570
10621,2976
5163,10269
6164,51121
1232,10803
5464,7157
10574,10376
914,3678
51691,55802
407,6010
5439,10992
6606,596
595,5000
7372,10209
399687,6435
10376,4609
1161,2966
6895,6898
2778,94235
3183,10992
5739,55811
59,9468
6210,142940
5921,79718
7534,57562
22916,53981
9349,6156
3336,7088
23764,3238
374923,28964
3565,3815
6386,2913
8996,60491
3551,4792
7718,220108
7040,2339
4176,8317
5802,9094
6231,6173
7150,23054
7126,83892
23493,26508
3172,60492
7187,22800
3014,7158
1915,4089
7083,333
521,4508
6123,6132
7514,7015
3172,10367
2521,7067
6122,6160
5717,1937
3172,4696
2197,6154
5439,3178
23017,355
929,3959
6714,2114
6156,6161
10130,7184
1773,1777
7157,1107
4609,80145
7422,7424
5999,5724
4110,124460
2209,3687
6708,2176
10921,81608
2891,2892
5824,5825
3481,7490
6209,8663
3675,3688
4690,8892
8215,85407
5159,6464
3708,767
2767,2773
403,7157
4224,5741
9475,10787
55145,79797
3175,11075
1499,10023
28986,3838
9784,7436
3688,8751
7220,2890
5127,8851
5430,6879
960,2247
5437,6878
3172,7529
80228,10980
57154,10291
6921,10489
5337,25820
6133,6168
9367,27314
2559,3225
7422,6678
10978,53981
438,55040
966,3684
5156,2889
279,10855
1439,4085
56943,8888
1869,1871
9631,23165
3172,58490
7469,6829
7203,55090
8243,10236
1385,1107
57492,6599
6158,6194
148,649
1967,5275
3172,221
10163,2885
55700,9737
6478,7186
7554,4088
6165,6202
1965,51082
5438,6628
217,84966
10436,5695
5716,51053
6810,8766
8607,57634
10636,5906
6124,6171
26986,1996
274,8723
57223,9638
23112,9344
9500,5989
3692,5579
6850,29760
3002,5551
857,6714
3386,6005
6231,6193
23597,29920
3692,57696
5708,23613
5707,9861
5584,50855
8683,51585
3672,6402
5591,3148
5927,2908
6155,6218
1832,1820
5664,7031
50617,51382
5426,5558
5495,1021
8334,7021
2554,3205
6462,27350
9188,7277
5925,890
9456,9454
2066,1739
10618,84687
9227,5948
6462,5730
5981,5983
3172,1999
26036,79753
2963,9128
5687,5689
2057,7535
6229,1968
3172,11196
4088,11129
8672,55692
2885,7375
6154,6232
2220,81706
983,1021
4628,5087
914,3567
5691,5700
4068,51744
3481,3490
842,54205
3337,7266
1829,5318
2335,1509
6136,6632
523,10312
1813,7070
891,23594
5693,5710
9972,56001
3181,3192
10048,8237
8573,4763
5859,6723
3225,51135
70,81
3866,79050
1039,3700
23746,27068
2065,5753
493,1742
1056,6480
9627,6622
6120,9924
84844,3183
1026,54987
5434,9295
6188,1981
90,283212
3172,3956
6222,6159
6217,9349
11069,22800
1282,3026
891,5001
54663,79039
7045,1282
5092,84708
4830,6275
2971,5437
4141,9647
4926,219541
10273,55103
5170,10971
2690,6464
664,596
1080,5576
3172,1353
5216,7088
84844,4670
6223,6192
3122,7184
3192,4670
7027,5933
8818,5279
5825,225
84844,3187
2140,4301
8874,84106
11171,51250
5437,2976
3172,8507
1147,10477
8717,8737
5435,7307
1915,6169
92,2022
823,88
6885,4671
6804,9482
6347,1234
251,2978
5432,6633
2521,3178
6634,6427
3175,1959
57511,22796
124402,6133
3679,3688
2887,5159
2149,2147
8859,5436
3172,23344
5693,7314
4110,8644
10523,10291
5147,3265
3172,2935
5431,84844
6207,116832
4914,23623
23307,55872
8575,10980
999,5432
522,9183
55824,2885
11269,8021
2890,821
5441,2073
5706,127703
988,5511
3185,8683
5094,8106
4004,4807
103,5610
990,5704
6165,6201
5605,8649
9134,1027
5931,9219
3172,64816
50615,59067
2888,5159
5435,29894
6880,2962
1026,5425
3172,6728
6687,55791
84875,3020
27231,91683
55803,1937
3309,4522
8927,26059
1635,7298
8660,2885
9967,10025
26133,8717
6462,9622
6210,8665
6927,56902
23203,27429
56949,1022
23236,50855
525,9114
6366,1236
351,3032
5595,8649
6142,6129
8683,9785
4801,4261
8813,56895
8220,1130
1051,3297
150684,4793
2904,8825
6927,10110
2099,3320
7132,26133
6271,829
6130,116832
6637,220988
3175,114757
4282,26003
3565,80216
643,6387
6188,10514
1365,9076
994,9457
9862,96764
2033,3065
5715,5720
6905,6903
6303,84060
3265,6050
6202,6210
3416,3479
6205,10775
996,8697
25957,55119
3164,55188
4089,6667
5691,9491
3458,6373
967,6693
3836,3837
951,967
49,5104
5694,5706
3384,3385
10015,29082
8312,1856
7275,9779
5587,3480
88,3187
4158,5443
1660,6636
7525,2813
6637,51692
9128,9939
5204,5203
5431,4904
5340,6678
6223,6229
1400,1808
6884,2966
392,6714
9001,1639
57761,1649
207,208
6189,51121
6667,7020
51582,58478
6154,51121
8438,54867
1656,50810
7514,55802
9476,10163
3184,29894
2224,6721
81,9712
3172,6938
651,652
6950,7203
23099,84708
6155,6208
84172,86781
8602,27340
4217,7186
8342,151561
4798,81894
6223,1974
6147,11128
1022,5706
4234,10785
3172,6928
1469,1470
5925,5926
54922,5906
3866,85359
896,84232
2958,2962
1725,5594
7039,7157
7920,55890
6048,10477
269,268
7046,9482
3434,3437
55740,322
5997,28964
3827,9229
1460,1457
7341,63979
1477,6429
174,5069
6204,6206
6154,6189
116986,5295
23028,9869
722,27109
10262,10978
5604,283455
111,5578
9467,695
8985,11007
4809,1478
23411,121504
7024,29090
3175,60558
6632,3185
5049,7203
983,6792
3172,55589
637,8795
5430,6598
6228,9349
11021,80304
27316,3188
124,57609
7436,1191
1585,1584
3172,9149
6811,9001
10412,54663
5966,4794
7075,7422
545,5371
6217,10250
2109,10999
8986,1385
1874,1050
3187,10291
81,10750
514,10632
3952,4160
7846,1267
1857,79856
51602,22974
6642,3643
5627,7301
6207,64172
9436,9437
5430,6632
5162,7155
8939,79869
6210,9349
8602,25879
857,2099
12,1511
6144,6193
1604,5939
84466,57610
3726,8061
5093,24148
2992,5837
6637,5725
54797,80306
2139,3842
5378,5395
9128,57819
2770,2771
3021,7290
6207,6157
6434,132556
6629,8106
6224,6167
5777,6752
5430,6125
24148,369
3832,10009
7802,81628
5080,9898
3184,3188
10425,10813
3172,80006
990,5692
705,25879
2068,2968
3035,8942
5981,57804
29899,2770
2017,2241
6137,23521
3796,64207
2322,2885
5394,9878
10174,56243
5625,8884
2072,5437
5430,80306
1965,6232
79036,645455
1965,5111
7919,11244
2810,8534
6232,25873
6223,6176
9246,6478
3646,6193
2827,2829
5082,2782
51652,145553
10120,10540
7430,4478
6935,4087
1477,6428
8309,10455
914,3956
5604,5605
3192,10421
163,54855
6927,2353
1453,1454
3725,6497
7157,8795
4189,23539
23481,6130
6138,6165
4302,51586
3172,3459
1440,7124
6138,6170
5340,302
2161,2814
3206,23210
8562,130672
1437,6777
2534,948
4929,143471
22934,26227
3921,6139
5888,25788
871,928
7409,2885
996,246184
23171,64172
5228,8829
56654,8567
712,2335
3837,6907
5001,8318
6709,825
268,6736
940,969
1398,85021
4659,6093
215,5825
1915,6229
3055,5335
51,22982
5876,8073
322,4035
6418,8851
337,2169
3224,4089
6176,6167
6125,6146
7046,387
3172,25939
1788,1789
905,5925
9378,8573
675,8850
6626,7414
71,5217
4809,51362
51171,3516
4116,10291
9179,23431
51171,58511
7187,939
3265,5155
5093,27316
3172,6738
5436,6883
1040,10066
11059,27332
921,3689
200539,7273
6155,6168
6947,6948
685,1950
6222,10471
8178,5432
5682,5702
331,836
3172,5298
51634,84645
7341,4286
359,54557
5306,1956
4620,4622
59307,54106
2130,64777
9636,11274
5094,55660
6133,6139
6161,10775
3105,3135
6597,23468
5366,597
5430,51497
5468,10912
10383,1743
1856,79869
3608,6426
6635,3183
6136,6139
6232,9349
5433,6604
7314,6850
7024,841
5437,25920
6642,10313
10362,122953
6204,27335
863,8841
1977,255967
2212,3958
1762,5473
6143,6161
5441,53981
2952,4610
2,3553
11217,114299
6143,402120
3172,25996
10381,196383
55662,79754
7917,51608
10992,6230
8995,55504
3172,4144
8480,5903
23396,382
5536,5523
2091,11103
1398,2534
10621,6618
925,3065
8811,2776
5439,6874
31,2739
7424,2324
6206,8669
3688,9448
27183,5119
6204,116832
3976,7043
2934,9564
6189,6139
3600,6774
578,4170
6629,51362
4224,10853
6632,9128
27257,5693
2224,5432
5204,5201
48,4794
23484,54741
689,3206
1387,10524
4722,4728
2672,10401
10992,5725
7529,10749
5690,5715
6158,6161
498,55168
9459,10466
2967,7507
2070,11052
2908,5451
5441,6626
5609,23542
1736,55176
6192,6230
2566,11337
3312,5708
1040,90353
8975,51168
29104,51504
116986,9455
1019,1020
1968,8668
6161,6235
57596,9229
6189,6176
8086,9688
9869,79753
394,3688
6223,6161
55,2185
2987,79717
1058,1059
2043,1944
805,5255
100,134
3175,56477
857,7133
7534,7157
10330,55766
5432,6634
6165,6176
2963,10907
4686,6428
23418,23746
23450,6637
2316,1813
2800,400
31,9425
94,9392
1942,1947
5437,3188
23390,6857
6895,54972
8669,1981
10579,2648
4736,6170
5090,9532
3576,6382
940,3689
5694,5786
10657,2885
23085,51560
4350,328
2199,3911
3578,3950
3672,1293
4143,4832
914,3560
84844,6637
6882,6884
2784,2642
55588,6837
6637,51585
999,6203
6884,2963
64750,4092
5707,11047
57154,79836
8907,653121
5864,23312
10295,57628
5700,5706
6752,50944
4038,25861
5883,25
7141,7142
8021,129138
5315,81889
1649,7008
5894,54386
375,1131
10199,25879
64400,10813
83990,23598
1432,5778
3184,3187
5781,140885
9456,10368
2521,2963
142,4605
6230,6232
9785,10291
9921,60492
1773,4779
3683,5788
6635,8683
5618,9021
11098,11261
1653,4691
11200,4360
53916,64284
57716,1821
5725,8175
6217,6133
3172,55322
983,1163
1964,9045
4111,54780
9839,79813
5889,5890
8208,9295
55070,8451
6124,84056
51019,5764
9623,27004
81,3169
5728,7332
3172,79133
6137,1964
6633,7153
24144,27339
6625,1401
8434,4318
7025,3172
4703,7273
7067,7068
1857,11083
5371,3066
54922,6237
3172,56892
3065,6304
10295,146802
5441,56949
1060,11004
1176,8120
3172,23451
9491,29911
904,4609
5867,7157
6883,4331
5976,3184
23543,55544
166,3146
27255,57142
5430,6636
9564,1870
6137,6144
29106,1113
9513,348995
3727,6565
1017,1871
1232,2825
51719,6794
841,8795
4706,10998
9260,84080
3836,9196
51444,154313
332,6477
928,948
3172,10123
5345,1675
100132285,3107
868,26003
367,5036
3921,6128
2739,3704
54476,7332
11007,100131997
6217,6136
8208,9261
3172,9578
8721,805
10200,64965
3192,3187
1535,4689
10181,5094
1082,3973
29986,5590
51236,54802
10907,6625
2026,5230
1004,1008
384,84264
3172,55333
868,4690
4741,348
6227,6233
2060,6453
10092,57180
93659,1081
7391,7392
6426,6625
6398,924
8775,8673
1660,5725
7533,3875
5966,5531
3184,6426
914,965
3172,4522
2037,3965
7189,55540
10987,3516
5435,6635
902,6764
6222,6235
10914,83443
4087,7138
5441,6635
3816,5655
808,3785
36,51008
87,1495
7257,55815
8861,6929
7453,80746
2965,5439
279,280
5589,5788
2475,10243
1660,6432
25818,43847
6142,9349
54715,221662
8631,6714
2549,8660
1869,1786
898,6502
10002,6257
2059,26258
2648,2547
57522,998
9246,7706
6262,2281
3303,3337
3175,5444
5356,6627
1501,25
10992,51362
2705,4950
64949,5515
9129,26121
88,89
9146,10919
7324,9604
3371,1956
55968,8125
58494,7082
6239,55758
6935,6239
6636,6427
9669,6146
10413,7159
1612,7529
10152,56243
3172,6490
5985,84060
3172,10849
2926,11155
9088,891
4809,6427
8893,55276
3175,5525
4294,22920
1000,2898
8562,11224
3732,3655
302,7414
905,2962
6772,7297
26354,54475
1019,1869
60491,66008
5795,27040
3172,117144
5696,5707
4856,7490
5092,9149
2776,2784
4897,260425
7247,23645
87,64759
6303,10813
3315,6775
3172,56948
5694,5714
3320,7818
6155,6191
10001,5469
5111,2547
22943,27123
10907,10421
2146,5303
9295,24148
5435,8732
8290,255626
8721,801
5594,6721
4088,56478
9410,10594
2965,6924
6188,84946
1499,5796
367,1499
9459,9815
3791,5228
55127,55759
24144,26258
1017,4999
4988,4985
1731,54472
8233,6635
189,84735
26003,27106
6123,25885
54507,83755
6210,6124
990,5715
4155,5594
22916,2068
25873,6130
5594,4751
5519,5521
6206,8661
89978,284161
3717,7173
54464,1108
7157,7295
59269,7185
1487,9734
1478,6626
5371,8841
114131,1395
1161,5430
3320,7015
7056,1361
5699,5704
2956,5395
5577,6882
3624,7049
6168,25873
10200,8666
8662,1983
317,57099
2622,23481
55193,6605
7402,1821
9669,23277
6233,6128
6495,7090
6217,6426
4790,55697
22895,119
3172,51265
131034,6498
5499,26508
6209,1965
24148,51585
6477,23098
57154,30827
3172,5378
84528,129807
3172,55341
823,1075
4172,6119
6229,6230
1462,6403
8309,55902
4778,4780
649,716
823,64129
3172,2968
8892,8893
3172,51204
3205,132556
4736,6156
5578,6406
2237,57804
10121,1639
718,3075
54464,10254
29883,1017
4739,2889
7015,54984
2534,10657
6218,1974
57664,55791
4841,7414
3172,51514
4085,5162
10406,5764
1636,1312
3300,10049
5435,54888
3064,7166
5437,6880
6141,6173
5590,8772
26059,28964
2556,2555
3172,8886
2775,10672
5836,8908
9862,10891
23450,6635
51164,10540
6720,6721
1022,8851
914,3569
10019,3932
2885,4690
1594,6168
6230,6124
2534,6622
3183,9513
3172,5105
9031,11176
1294,7057
6191,27335
2775,60626
2555,2559
6295,6955
8818,9091
6227,6232
1615,2058
5437,5093
6625,3188
6171,6235
3682,8726
207,9846
2079,6456
3188,83443
7155,7157
6124,6206
5424,29935
6407,5576
6188,6193
833,1937
9454,27091
7046,83452
6189,6648
525,9296
2966,5437
4146,4148
6923,10489
6161,140032
50484,6240
7189,331
1996,3187
118,55327
4030,4031
3728,1824
51608,5763
867,10750
3836,51010
29979,5663
3113,3115
5913,10006
5000,4171
8725,10244
9343,11338
2770,2773
2959,8202
4927,23165
5694,5683
5873,79083
51362,56949
55700,10980
10606,79873
4913,2073
3172,64963
9846,5336
9587,55791
6884,2962
11128,284393
5861,1385
4035,5155
9862,10060
3172,8802
5432,6217
6209,6167
1000,10752
3827,9665
9255,51699
933,971
4116,6635
5699,5700
5063,28964
1775,22803
4761,5585
5962,221184
6927,604
27443,8409
6628,8106
1198,6434
5479,338
6678,1277
6183,9094
5433,56949
25841,84964
2976,55718
26986,6217
2961,2965
2962,6427
23779,387
26156,55226
5355,1230
246184,64682
51327,80149
9844,1793
920,3932
9570,9911
84135,134430
2335,356
5300,5932
25,8506
841,162989
4999,55388
6902,25970
9349,6152
896,10270
26151,57562
3501,3505
3188,10978
26136,10881
4089,10131
10575,7203
6636,51691
5580,54101
4627,7414
6156,6171
842,56616
1974,1977
26276,63894
10297,22919
7528,6720
1386,1390
10254,54856
5441,7702
51024,10059
2962,4670
4862,2033
8243,51692
55998,10482
5138,5151
5451,6582
4686,84967
6927,10207
3267,5877
10203,10267
1892,150472
1499,51176
5990,222546
6192,6231
506,516
1655,6188
3192,6429
1991,1992
4067,6464
8740,7186
1981,6241
2898,2890
2248,4609
358,79734
5411,25957
2963,11338
9201,29896
2048,4301
604,25942
1278,5034
2773,2784
51534,59349
27332,83755
2158,2159
1964,6210
5371,4193
4093,5467
5702,5710
11224,84172
4782,84076
4901,1406
3673,1295
3172,6885
4793,23321
3481,3644
7553,51710
1104,6935
2622,6130
11098,5478
2963,3181
5438,6879
55355,3703
3716,5295
338,1773
2773,2780
5696,10143
4140,8655
6883,902
4239,94274
25885,84172
6233,3921
2950,4000
4223,25813
27033,2624
1499,6597
51573,6004
6209,6223
6853,274
8175,27336
27240,5781
1392,51083
5435,6633
55660,51588
1018,9133
4018,2244
2026,3297
6628,84967
6633,79622
3609,7205
5449,5452
4838,7050
1130,10971
10284,10313
5934,55290
5708,7311
10197,506
4188,5990
694,4656
6272,23062
5515,9322
91647,498
7153,728294
4001,116983
3172,29104
8535,7341
9509,11173
3175,1447
30008,114822
55355,10989
6217,6632
1981,54502
6927,866
6442,8910
2775,59345
9355,10370
8491,6456
3172,4496
3183,29894
9611,604
890,5000
4000,4000
9833,994
9330,2975
81876,1121
5108,55722
2533,9046
51022,7296
3376,8660
79711,219541
2556,2554
53981,10891
29903,55791
8506,51164
4189,4637
3761,8573
9349,6128
2067,2071
3065,8819
10241,55684
25843,126326
5441,6874
3172,54566
23521,8666
6202,6173
6142,4192
5436,9150
4116,5435
801,6011
6638,11218
6159,6193
22938,55805
79444,842
26156,79954
8061,3725
6193,11224
5433,10236
27043,2099
4112,54780
904,8178
51306,51307
9329,2975
26986,1974
3172,10598
7169,6236
60626,2773
2065,4582
7089,639
157708,203100
3872,1956
8148,7536
3481,3484
1643,2072
6429,22916
3737,26047
3667,5290
3172,6176
5903,9688
23608,11340
1434,80021
59,1756
5193,5824
9328,2975
1385,2033
5568,5346
10934,53371
2072,5431
6433,25957
25,6655
53981,8106
3691,55914
7965,79173
604,51341
5610,1965
4848,25978
5094,3185
5718,7316
7307,51692
1674,6271
6872,2130
5557,5970
54464,196513
5161,5162
3195,8538
863,5576
5515,5519
5706,143471
330,2935
8760,10423
10728,196
8021,57510
920,921
64105,55553
183,23549
10640,382
3839,53940
3172,5713
6432,81669
6205,8668
3175,8726
3150,3151
55023,3667
10081,9001
6790,4830
10001,1024
7074,4830
51343,26271
817,9064
6352,6356
79036,84289
5111,6919
11171,4087
7010,9068
2241,10393
6224,51678
4809,8243
6776,9402
3815,3932
3172,718
4633,54776
6154,85824
22936,219541
4862,406
3146,7157
10921,6873
2969,6667
9933,57062
805,5470
23048,6643
27040,6503
185,56681
60561,112479
7448,3827
3189,6357
2110,5163
5438,3190
2208,3690
5698,5719
5709,5719
6416,2318
3376,3735
6285,6277
64421,7158
3609,5610
1213,6118
5500,64895
8838,10762
9295,6427
5170,5900
634,1088
7409,2146
9416,3178
3172,3560
3297,6772
6528,57109
729,51133
3172,6817
10253,23624
3827,823
4088,8881
472,4863
5438,4670
310,6717
952,7534
92400,160428
8021,9688
5367,5369
643,3579
5591,3608
10252,55109
1939,5130
6223,6155
6426,53981
70,137735
6207,7311
5566,3991
65265,9737
9793,6867
4609,6945
3172,89857
6629,10914
9127,1003
1413,1416
821,7276
9148,79102
432,29956
2070,9898
1611,7132
4535,4539
8805,6879
3172,5536
27304,81605
4893,6654
1737,1738
3181,51362
3297,3312
3842,8290
6606,57819
6546,9472
509,25978
6654,84705
57154,9070
2026,2029
1993,23543
1280,1298
3172,90799
64284,10567
51121,6155
2099,9112
999,6217
22916,2071
56654,7027
5699,9491
1956,9020
6124,140032
59341,3932
2521,3192
6935,10524
990,7311
7186,8837
3065,5933
1837,54676
6134,6165
5691,5721
5702,6233
8886,10969
4149,7027
5711,7316
8295,4609
3175,55771
3172,23283
351,1278
7415,51035
6907,7464
3172,3263
1026,5894
5335,6654
6201,6134
8575,92293
2521,10907
6192,6207
818,801
2091,10528
3225,126326
6133,23521
10919,60528
5432,3185
5985,5983
8175,83443
9933,54663
29880,201595
4089,6233
51225,25890
10672,5580
29888,293
10694,60
3312,1981
7421,8805
6256,142
10018,7416
6927,22887
2936,6648
3727,10987
3183,6627
6191,25873
6783,84966
54913,10248
6155,6170
1363,7857
7205,79843
4686,5435
6144,6208
5438,24148
10048,7345
6428,23451
6188,6147
51562,7786
9802,54855
5693,5688
312,4734
3172,29964
990,4998
50856,5777
6629,22916
10907,9343
5287,27106
5071,65018
5499,6564
658,51285
7314,10892
9632,51507
875,29880
3570,4254
5436,10992
51,5163
51608,1026
5795,3561
4173,4998
387082,3407
7525,10413
1915,84246
780,6464
9219,8819
4093,79230
90865,1400
1506,5692
8493,3608
1973,6207
3273,5196
5156,8723
10992,51503
204,140801
4018,821
5782,9051
6234,8667
57010,778
6217,6141
3002,3482
11155,51567
8874,22941
3172,154
6194,6164
658,10273
978,5437
4841,6421
1983,8665
9218,5007
2189,9189
57125,84168
664,8834
203068,6904
2968,5435
55755,9001
2963,6924
10859,3105
3172,1407
9140,10533
5595,9184
3596,3718
6133,6167
8664,11155
3683,6693
6426,10421
5781,10818
336,337
10066,10067
22916,6635
29058,252839
10269,51409
1196,29896
1019,5984
5050,9869
7341,160140
9372,89941
940,3569
23621,481
1874,4088
6426,10131
6123,6227
826,10580
5564,5565
79753,4087
8087,2634
5682,7316
1548,1549
1947,2050
6217,6230
3175,2960
3320,3054
3172,5257
3329,9945
11098,25836
689,29896
4670,51692
23085,51701
28977,8518
6181,6201
5578,5579
6790,55743
6188,6218
1048,4670
3572,5781
5439,6629
23523,5533
9442,219541
6253,10938
29117,51616
3480,8503
3172,56257
94122,5864
928,1839
5813,4904
2966,5435
5879,387
6927,55589
153733,374618
6935,196743
4690,6464
4513,4512
5523,5933
11063,11165
1874,23309
5436,5464
10787,10006
3927,70
7531,3480
5467,10912
6188,6156
5590,8650
5394,10856
6128,7277
6741,23560
5094,51585
2026,59307
2771,51655
7525,857
6635,9939
64172,84779
6827,25920
1495,1000
118,6720
3175,56892
3172,23621
6632,10181
6142,6234
7037,51513
9378,9066
5678,1915
3172,400
10399,2332
6283,10267
1827,3309
5803,28964
5700,5704
6207,6176
3172,2932
63932,148055
25870,55294
10538,3725
4998,6233
9513,10273
3172,1051
23590,51179
1718,7157
54700,51386
5859,7916
30,124359
398,998
6217,8662
6632,6637
2100,4085
5511,84060
5698,5709
8764,7187
5925,1874
3172,6898
1387,4762
148223,645455
2959,1022
716,715
1029,5728
26986,8666
5682,5687
50807,5829
4646,5887
902,5437
2318,5045
3172,7391
29978,5710
11180,7534
2788,2642
26059,8499
6645,23139
54963,57721
7414,11051
57381,7454
2335,1285
3488,7917
2107,6147
5925,8507
51669,26150
3692,79039
6135,6171
5921,10657
5688,5719
51306,51780
8648,2516
3162,4842
983,4194
466,2130
10289,55176
5394,10295
23633,51010
3172,4548
5910,3845
7529,23136
6470,84883
4093,9093
1294,1282
3172,84993
10081,51639
285,284
5438,10421
3839,3843
23049,5584
