geneid,ab40
27300,-2.062024502
27301,-0.280004852
27302,-0.150239985
27303,0.015966443
27304,-1.09052106
27306,-4.610033494
27309,0.025887495
27314,1.13691455
27327,0.553520041
27328,-0.269321756
27329,1.23687566
27330,0.718194364
27332,0.583997276
27333,0.164222303
27334,1.075309324
27335,-0.044479683
27336,1.234099961
27338,1.13792239
27339,-0.298898329
27340,-1.034460786
27341,-2.551041778
27342,0.660825381
27343,0.118575773
27345,1.606115358
27346,-2.946345093
27347,-0.317018298
27348,1.953930541
27349,1.285959176
27350,-1.445130264
27429,0.477774368
27430,-0.284837987
27434,-0.33805374
27436,-0.014943941
27439,-1.755502888
27440,1.515156015
28231,0.226857351
28232,0.132348124
28234,1.654152141
28316,0.734832512
28511,0.474536822
28512,0.152728596
28513,1.340913383
28951,0.688077716
28954,-0.354845278
28956,-1.880829352
28957,0.776265365
28958,0.682560412
28959,1.584887105
28960,-1.497541785
28962,-0.936587715
28964,-0.14802146
28965,0.823601624
28966,-0.250923405
28968,-0.243156929
28969,0.539421274
28970,-0.191669145
28973,-2.575326221
28974,-0.668664909
28976,0.467968917
28977,0.731284851
28978,1.090483204
28981,0.493573492
28982,-0.209816253
28983,0.282577943
28984,-0.335193087
28985,0.283719409
28986,-1.265733988
28987,-1.301699044
28990,0.842426166
28991,-0.446223268
28992,-1.271191495
28996,-0.279869989
28998,0.311338105
29015,-1.205310641
29028,0.105158076
29057,-1.147397202
29058,-0.808017259
29062,-0.732168312
29063,-1.268694589
29066,0.821174651
29068,1.015282428
29070,-1.00566688
29071,0.884831859
29072,0.307480152
29074,-1.16881483
29078,-1.648104619
29079,-1.232945477
29080,0.251515289
29081,-0.242218552
29082,-0.978569356
29083,0.779508864
29085,-0.809480862
29086,0.208061599
29087,-0.275975653
29088,0.892804456
29089,-1.12891064
29090,-0.589456121
29091,0.726197526
29093,-0.412479365
29094,-1.577708376
29095,-0.215716612
29097,-1.491965584
29098,-0.510523123
29099,0.320986317
29100,1.374601346
29101,0.470338937
29102,0.233511567
29103,-2.128849615
29104,-0.055973938
29105,0.226319896
29106,-0.403518437
29107,0.57843229
29109,-2.275803125
29110,0.00942885
29113,-0.98280355
29114,1.14594562
29115,-0.163834104
29116,-0.42636475
29117,0.49211247
29118,-0.596430596
29119,-0.828102131
29121,-3.175644267
29123,-0.525028063
29124,-0.930149853
29126,0.597685695
29127,0.812541843
29128,0.160532148
29760,1.044574529
29761,1.615083464
29763,-0.916694337
29765,0.404738914
29766,1.631853085
29767,-1.115972352
29777,2.490092211
29780,-1.762896017
29781,0.551864746
29789,0.00787912
29796,0.389681598
29799,0.005562211
29801,-0.414198976
29841,1.134637128
29842,1.046278311
29843,1.959021074
29844,0.533029023
29850,-0.742121573
29855,0.277148106
29880,-0.636716013
29881,-1.693206582
29882,-1.005238621
29883,1.37592901
29887,0.250080208
29888,0.700079027
29889,0.296066735
29890,0.2932328
29893,0.061214555
29894,0.243023313
29895,0.05559646
29896,0.780718536
29899,-1.006654521
29902,1.304259222
29904,-0.264627637
29906,0.182775151
29907,1.490207482
29909,-0.13747203
29914,-0.643086049
29915,-0.380354042
29916,-0.716678823
29919,1.099798814
29920,-0.124034599
29922,-0.433789055
29924,0.263670085
29925,0.511168698
29926,-0.23296508
29927,1.008815192
29928,1.409320631
29929,0.340313994
29930,1.058130606
29933,0.632447052
29934,-0.243561659
29935,-0.825857865
29940,-0.51500265
29941,-1.069302303
29942,-0.293028717
29943,0.068742095
29944,-0.247841893
29945,1.149880763
29946,-2.034518446
29949,-1.439558223
29950,-0.008537418
29951,1.827817295
29952,-0.305169107
29953,0.650581512
29954,2.024110759
29956,-0.185289573
29957,-2.724766905
29958,-0.235469173
29959,-0.601825673
29960,-0.674054328
29964,-0.458623133
29965,-0.266638456
29966,-1.610265709
29967,-0.51318388
29968,-4.012909948
29969,0.280654981
29970,0.127622284
29974,0.189384762
29979,-0.908400794
29980,1.204225636
29982,0.600163494
29984,-0.069285989
29986,-0.210610924
29990,-1.229168974
29992,-0.728631937
29994,-3.018770773
29995,-2.138833909
29997,1.588661333
29999,-2.559908112
30000,-0.667521053
30001,0.055541055
30010,-0.468219953
30011,-1.535209624
30061,-0.096674455
30811,1.393281693
30813,0.18189439
30814,0.434511311
30815,-0.059561926
30817,0.001654509
30819,0.415622429
30820,0.402445678
30827,-0.035673112
30832,0.007802405
30834,-0.375557812
30835,-0.208702614
30836,1.277010073
30844,-0.227194048
30845,0.457787246
30846,0.903147172
30849,1.056893704
30850,-1.076797045
30968,-0.390707344
49854,-0.420427205
49855,-0.23843147
49856,0.946359625
49860,-0.371262269
50484,-0.70724413
50485,-1.81691775
50486,0.386496194
50487,0.16935573
50488,0.571230916
50489,-1.127352248
50506,0.706206512
50507,0.821346759
50508,0.813742215
50511,-0.0299736
50512,0.346055482
50514,-1.862168025
50515,-2.620243005
50604,-0.510300903
50613,0.10422591
50615,1.027220669
50616,-0.855903105
50617,-0.598886376
50618,-0.076991551
50624,-0.76452906
50628,1.429946205
50636,0.631517369
50649,1.325083115
50650,0.976022381
50700,0.885979269
50717,-0.408247718
50804,0.757327732
50807,0.070484105
50808,1.190927648
50809,0.442966638
50810,1.212768347
50813,2.236959143
50831,0.872020045
50832,1.205632754
50833,0.727296472
50834,1.162160532
50835,-0.495566091
50836,1.81117919
50837,0.777227597
50838,0.215163262
50839,0.328939096
50840,-1.921029398
50846,-0.073905145
50848,-0.186388137
50852,-0.169862609
50854,-1.797069983
50856,-0.691638589
50859,-1.494348799
50862,0.363802483
50865,0.402258186
50937,-1.103812764
50939,1.686866652
50940,0.244164132
50945,-1.05076791
50964,-0.396264256
50999,-1.487687826
51000,-0.471758451
51001,0.640086751
51002,-0.897862773
51003,-1.074930829
51004,0.804422099
51006,0.353974004
51008,-1.930977478
51011,-1.276404529
51012,-0.272553774
51013,0.274902033
51014,-1.108576985
51015,1.416390099
51016,1.175713703
51018,-0.314713281
51019,-1.611566633
51020,-0.695546743
51021,0.118745181
51022,1.565410362
51023,0.536787964
51024,0.425867403
51025,-1.15902465
51026,-1.013158448
51028,0.421625566
51030,-0.003821758
51031,0.344468697
51032,-3.152645653
51035,0.247151381
51046,0.202895082
51050,-0.145274275
51053,-1.371315054
51054,0.090653063
51056,-1.112481651
51057,1.025666601
51059,-1.191685451
51060,-0.787611688
51061,-0.079408569
51062,0.534287876
51065,0.006402337
51066,-0.218619286
51067,-1.789901994
51068,0.270173071
51069,-0.341009708
51071,-1.502237726
51072,-2.850661262
51073,1.02025692
51074,0.020036419
51075,0.654321982
51076,0.928170344
51077,0.20220554
51078,-0.633608717
51079,-1.343942637
51081,1.428747768
51082,1.123595506
51083,-0.287924051
51084,-0.62867845
51086,-0.212858474
51088,-0.289883035
51090,-0.039591863
51091,-0.769937132
51092,-0.863560164
51093,-0.530120405
51094,-2.032312255
51095,-0.053876617
51096,-3.654173283
51097,0.307307095
51098,-0.792369642
51099,-0.635409477
51100,-0.149921283
51101,1.33581595
51102,-0.677133993
51103,0.053049847
51104,-0.118807447
51105,0.214939155
51106,-1.293330044
51107,-3.725366557
51108,-1.187803882
51109,-0.484892556
51110,-1.460613423
51111,0.13357124
51112,-0.591874789
51114,-1.346105533
51115,0.003367237
51116,-1.172421649
51117,-1.587210798
51118,-0.264777279
51121,0.580497624
51122,0.647973545
51124,-0.974246192
51125,-0.003367237
51126,-0.044709505
51128,-1.029594046
51130,-0.174616397
51131,-1.447996535
51132,-0.016449638
51133,-0.368696818
51134,1.745025065
51135,-1.678492403
51136,-2.312916662
51138,0.95108472
51141,0.41757697
51142,-0.848780353
51143,0.836202829
51144,-1.301495688
51146,1.104642995
51147,1.945086535
51149,1.135448905
51150,-1.244125799
51151,0.470321323
51154,1.015236071
51155,1.287984822
51156,0.438451367
51160,2.357475304
51161,1.122990666
51163,0.42330236
51164,-1.489693172
51166,-0.78864003
51167,-1.206159923
51170,-0.235367081
51171,0.246452279
51172,0.275986793
51174,-0.507745674
51175,0.280713806
51176,1.817041182
51179,0.002048743
51181,0.317777019
51182,-0.959776484
51184,0.364279551
51185,1.065872523
51186,0.142271797
51187,1.377860736
51188,0.423219185
51191,1.795820985
51192,-0.206215056
51193,1.458482582
51194,-0.475730503
51195,-0.937960157
51196,-0.807349569
51199,-0.79368391
51200,1.110909688
51201,-1.02717469
51202,1.385299207
51203,-1.228374605
51204,1.536811322
51205,-0.285017002
51206,-0.195227061
51207,0.671012697
51208,-1.61359682
51209,0.167774103
51213,0.181548803
51214,-0.267781279
51218,-0.023059977
51224,-0.218743195
51226,-0.648227682
51227,-0.21855528
51228,-0.022015119
51230,-0.356286199
51231,-2.256456021
51232,-0.096091535
51233,1.133280586
51234,-0.128657245
51236,0.240394308
51241,1.72830802
51244,1.111660436
51246,-0.534292563
51247,1.396969415
51248,-0.050746551
51249,0.363007873
51250,1.425043098
51251,-1.209858435
51252,-0.375812698
51253,-2.268306475
51255,-0.674107621
51256,-0.642752004
51257,0.802992619
51258,-1.125875634
51260,-7.584819444
51263,1.094218387
51264,-0.670160111
51265,-0.306070397
51266,-1.317372681
51267,-1.137377635
51268,-0.277650127
51270,-0.797357556
51271,-1.699890148
51272,-0.316157735
51274,-0.603384819
51275,-1.786545441
51276,-2.025841713
51277,0.127962514
51278,-0.961162676
51279,0.320107761
51280,-0.81919473
51281,0.485146988
51282,0.568022295
51283,-1.376834931
51284,0.881778543
51285,0.859677148
51286,-0.205230623
51287,0.131931247
51290,-1.840108868
51292,0.368181992
51294,0.518502257
51295,-0.81070181
51297,-1.04937095
51298,-1.397919126
51300,-0.162161787
51301,0.135894252
51302,0.975318061
51303,-1.984845299
51304,-0.557575495
51305,-1.314898542
51306,-0.518638922
51307,-1.650468549
51309,-1.573281075
51310,-0.381342342
51311,-0.135349178
51312,-0.244521507
51313,0.328107558
51314,0.896350593
51315,-0.737709107
51316,0.576780926
51317,-1.239375176
51318,-1.287735087
51319,-0.991987748
51320,-0.898761518
51321,-0.517505142
51322,-0.135072085
51324,0.43649828
51326,-1.294136426
51327,0.084675008
51329,-2.628663325
51334,-1.059587072
51335,-0.783520063
51338,0.040625661
51339,0.139615884
51340,-0.825917124
51341,0.779386796
51343,-0.078261824
51347,1.027584968
51348,0.386504829
51350,0.328393305
51360,1.052809475
51361,-5.657865165
51362,0.143711136
51363,1.137341814
51365,0.105365064
51366,0.179057024
51367,0.227844386
51371,-1.421058419
51373,-0.460919413
51374,0.284286688
51375,-0.905688428
51377,-0.945226274
51378,-0.425385886
51379,0.286366589
51380,-0.722473218
51382,-1.613128119
51384,1.213668717
51385,-0.038677522
51386,0.832976332
51388,0.981240587
51389,1.684708001
51393,0.1018255
51397,2.220494402
51398,-3.564809315
51399,0.673922934
51400,-1.280762258
51402,-1.125442451
51406,1.343796936
51409,-0.900620712
51411,0.411521078
51412,-0.285183757
51421,0.522552222
51422,-0.355187898
51426,2.137166223
51427,1.669836231
51428,0.465220058
51429,-0.279685921
51430,-0.664702443
51433,-1.28495682
51434,-1.642626538
51435,-0.274031064
51438,1.038134132
51439,0.817156098
51440,-0.871135088
51441,1.654087806
51442,-1.118688515
51444,0.638394073
51447,-0.405105457
51449,-0.232074057
51451,0.201967928
51454,-0.670447196
51455,-1.231417071
51460,0.967789204
51463,0.966716368
51465,0.398267841
51466,0.164618194
51471,-0.813332372
51473,0.574923041
51474,1.301046083
51478,0.328852546
51479,0.402143232
51490,1.976568787
51491,0.720182082
51493,2.635148851
51495,0.220563895
51496,-0.969943141
51497,1.704263308
51501,-0.102910705
51503,1.043028576
51504,1.382852708
51506,1.207830193
51507,-1.159735312
51510,0.525187451
51512,-0.208719223
51513,0.041888506
51514,0.279353911
51517,-1.114039481
51520,0.222629243
51522,-1.663122938
51523,-0.068121863
51524,-1.060201842
51526,-2.838048342
51527,-0.119968531
51528,-1.003472522
51529,-0.709020285
51530,1.579738314
51531,-0.28473887
51533,-2.091701427
51534,-0.454935793
51535,-1.557886575
51537,-0.264263871
51538,-1.090712823
51540,-0.789290336
51542,-1.897325649
51550,-1.007310287
51552,-0.340474262
51554,1.410356538
51555,0.801093478
51557,0.964881122
51559,1.169812735
51560,0.245105106
51561,1.013159981
51562,-0.515622684
51564,0.324865506
51566,-0.116999966
51569,-0.878767239
51571,-1.157147489
51573,-1.803227431
51574,-0.549954025
51575,-0.505620916
51582,0.610379647
51585,0.693866001
51588,1.203138536
51592,1.038887885
51593,-0.382833568
51594,0.472490943
51601,0.920446399
51602,-0.314159792
51603,0.647032579
51604,-3.044847517
51605,-2.359599642
51608,0.663154184
51611,-1.177630108
51614,-0.568537425
51616,1.530776512
51617,-0.795492573
51619,-0.214084998
51621,-0.298960122
51622,1.607109037
51626,0.719817838
51629,0.872120362
51631,1.950026672
51633,1.269377367
51634,-0.936152754
51635,-0.163832821
51637,-1.808756227
51639,-0.694512754
51642,1.405102672
51643,0.797817034
51645,-1.512336492
51646,-0.169328329
51647,0.990911124
51649,-0.162928335
51650,1.826588514
51651,0.887721907
51652,-0.150200065
51654,0.460189274
51655,0.357734952
51657,-1.605120379
51659,1.278789894
51660,0.49703013
51661,-0.507253904
51663,0.232698547
51665,-1.059661782
51666,-0.665394059
51667,-0.277998854
51668,1.107408782
51669,-0.080678135
51676,-0.602199047
51678,1.197416895
51684,0.827014638
51686,-1.65178426
51690,0.938372626
51691,0.76971272
51692,-0.033631022
51693,-0.107332968
51699,0.320932674
51700,-1.425439731
51701,0.281055616
51702,-0.137774754
51703,0.820793578
51704,0.072361778
51705,1.306615992
51706,0.646087028
51710,0.665818245
51715,-0.757890177
51719,0.016058961
51720,0.059790624
51725,0.358331374
51726,-0.361180918
51727,-0.038938827
51728,0.695932722
51729,-1.008950156
51733,0.911885147
51734,0.54458653
51735,0.334904519
51738,0.275871479
51741,-1.307984336
51742,1.170425005
51744,0.653551658
51747,0.861488163
51751,-1.552483405
51752,2.252682448
51754,1.248368396
51755,1.630801997
51759,-1.163221793
51760,0.250250085
51761,0.2537157
51762,-2.173750625
51763,1.706911137
51765,0.524853535
51768,-0.770358057
51773,0.187913701
51776,0.48448268
51778,0.973046581
51780,-1.178415325
51802,-0.013728843
51804,-1.200416201
51807,0.02108141
51808,-1.225562732
51809,-1.396473156
51816,1.29928585
53336,1.111574949
53339,-0.74849482
53340,-0.138403403
53343,-1.008465015
53346,0.66875605
53347,-0.945498472
53349,-0.507719011
53353,0.086700744
53354,-0.002202037
53358,0.656295605
53371,0.170197365
53373,0.430446374
53405,0.689470028
53407,-1.23959436
53615,0.639476406
53616,1.737936454
53630,-0.730933722
53632,0.178802428
53635,-1.688968153
53637,0.876144796
53820,-1.55011238
53827,0.320495918
53828,-0.073049741
53829,-0.844342502
53831,-0.035068598
53832,-0.300813984
53833,0.376548909
53834,-0.931237169
53836,0.110735114
53838,0.813748386
53904,-1.766626466
53905,0.543373909
53916,1.091469089
53917,0.772606463
53918,0.886489633
53919,-0.877412447
53938,-1.304567998
53940,-0.603093153
53942,-1.438910571
53944,0.833769769
54014,1.062194363
54020,0.650460389
54033,1.048478801
54039,-0.811734694
54059,-0.38772281
54069,1.631319352
54084,1.194140772
54093,-0.254339834
54097,-0.487423929
54101,-0.594056326
54102,-0.556077634
54107,-0.897749126
54108,-0.48435685
54148,-0.090357829
54149,0.307210268
54165,0.469678521
54187,1.307418103
54206,0.531854475
54207,1.535655033
54209,0.326024907
54210,-0.262203687
54221,-0.044108229
54332,-0.320519813
54346,1.517362791
54360,-1.29144594
54361,-0.158800286
54363,-0.330125185
54386,1.381848946
54407,0.412588134
54414,-0.205334354
54429,-0.348014052
54431,0.65901996
54432,1.570053811
54433,1.427916267
54434,1.208461215
54442,1.062657574
54443,-0.311831089
54453,1.533236666
54456,1.033862478
54457,-0.424617288
54458,0.533168342
54461,-2.636659484
54462,0.951230406
54463,0.847859242
54464,-0.923893371
54465,0.220710565
54466,0.319575512
54467,0.047733647
54468,-1.378648588
54469,-0.05896973
54470,0.046569322
54471,-1.061269671
54472,-0.365271092
54474,0.23667003
54475,-1.636701609
54476,-3.734415498
54477,-0.732807799
54478,0.642984633
54482,-0.254853371
54487,0.008723412
54491,0.914874914
54494,-0.24022133
54495,1.245731301
54496,0.285134423
54497,0.227610331
54498,-1.437330072
54499,0.738908104
54502,-3.99856264
54503,-1.644644104
54504,1.562313883
54505,0.98753662
54507,0.053715849
54509,-2.866664981
54510,0.485581907
54512,-0.045948545
54514,0.242814803
54516,-0.408508937
54517,1.326433105
54518,0.67195909
54520,1.559743308
54521,0.789135286
54529,-0.351647912
54531,0.955286437
54532,1.743767216
54534,0.347489679
54535,0.508349405
54536,1.604771942
54537,-0.411188048
54538,1.024541022
54539,0.081389821
54540,1.020316979
54541,-0.156067331
54542,0.883408795
54545,-2.873798531
54546,-0.947677957
54550,0.924158
54551,-2.341390179
54552,-1.705648747
54554,-0.493822145
54555,-1.734424954
54556,0.224792808
54557,0.105657558
54558,0.2566349
54566,0.527012009
54567,-0.688911661
54578,0.0200509
54581,0.232272311
54583,1.226888999
54585,0.653763218
54586,0.996029286
54596,0.823507543
54602,-0.106642447
54606,-0.460100421
54617,-0.713634647
54619,-2.716884321
54621,-1.321072062
54622,-0.399552806
54623,-0.488511112
54625,0.442600186
54626,2.423626155
54629,1.433373828
54662,1.023559837
54663,-0.790429437
54664,1.303913489
54665,0.546853491
54674,-3.483431343
54675,0.392888715
54676,0.1347996
54677,0.837710809
54680,-0.253026377
54681,0.583548572
54682,-0.047767007
54700,0.054573477
54704,-0.944399767
54708,-2.111086975
54714,-0.411686182
54716,-1.567789644
54718,1.311143932
54726,0.410269516
54732,0.130195592
54733,-0.0884428
54734,0.06481661
54737,0.809840382
54739,-0.080973771
54741,-0.961649356
54742,-2.10542542
54744,0.800671806
54748,0.80177247
54752,-1.822796805
54756,1.16397618
54758,0.910578032
54762,0.211040693
54764,-0.567717573
54765,-1.434487219
54766,-0.84282569
54768,-0.257180128
54769,0.002325447
54776,0.528480452
54778,-0.164219198
54780,0.242998551
54784,0.261783231
54788,1.101668877
54790,0.203619416
54795,0.797915907
54796,-0.546344599
54797,0.026017091
54798,0.942523808
54799,0.00136089
54800,1.718171061
54801,0.700616855
54802,-0.100117089
54805,0.019056566
54806,0.470872962
54807,0.550360302
54808,1.037282332
54809,0.197344337
54810,1.268517837
54811,0.63593081
54812,-2.739978264
54813,1.318895851
54814,-0.113930152
54815,-0.445365756
54820,1.672533598
54822,0.586416338
54823,-1.022420654
54825,1.737025098
54826,0.611116053
54827,-0.528573593
54828,0.791074342
54829,-2.730969497
54830,-1.121876936
54831,-0.504194571
54832,0.473747189
54834,2.519088593
54836,-0.482415914
54838,-3.853868219
54839,1.473493105
54840,-0.204841047
54841,-0.297454944
54842,1.678924928
54843,-0.619684227
54845,0.021543983
54847,0.128996037
54848,-1.14699153
54849,1.137415592
54850,1.024803371
54851,0.607001279
54852,-1.361650629
54856,0.106831552
54857,-3.193236871
54858,1.251733867
54859,1.096668428
54860,-0.733915941
54861,-0.917992176
54862,0.519122294
54865,0.944747036
54866,0.892456514
54867,1.15712214
54868,-0.6887897
54870,-1.477973431
54872,0.808679188
54873,-1.785367516
54874,-0.947537534
54875,-0.012490416
54876,-0.805914294
54877,-0.796587075
54878,-0.550199734
54879,0.299233019
54880,-0.624572791
54881,1.017901446
54883,-1.407700185
54884,0.658077952
54885,0.037736889
54886,-3.029152382
54887,0.13656252
54888,-0.895693523
54890,0.365842285
54892,0.586001404
54893,-1.249886409
54894,-0.58589271
54896,1.152885232
54898,0.996455825
54899,0.139423512
54900,-0.091354592
54901,-3.545914071
54902,-4.308954605
54903,-0.849160834
54904,0.099972562
54906,0.293680203
54908,-0.396900702
54914,-0.70327558
54915,0.279163762
54916,1.744307431
54918,0.601647888
54919,-1.71554444
54920,-2.029253265
54925,1.223634835
54926,-3.749144931
54927,-0.850446992
54928,-0.620594957
54929,0.182265527
54930,-0.926814272
54931,0.387701315
54932,-0.200082843
54933,1.159352798
54934,-0.264262011
54935,-0.222979718
54936,-0.241494153
54937,-0.030126215
54938,0.216922729
54939,-0.034015688
54940,-0.289462633
54941,-1.011678055
54942,-1.42152322
54943,0.288115677
54946,-0.489951145
54947,0.77311122
54948,-1.306848668
54949,-1.545191916
54951,-0.597134857
54952,0.284364248
54953,0.564738516
54955,0.66666102
54956,-1.885381683
54957,0.132532215
54959,0.234927946
54960,2.061556933
54961,-0.072888978
54962,0.297414723
54963,-2.217738556
54964,-0.711710841
54965,1.571867809
54967,-3.387545453
54968,0.214958245
54969,-2.435163664
54970,-0.994652272
54971,-1.539793173
54972,-0.000854409
54973,0.296066364
54974,0.310136851
54977,-0.363595854
54978,-1.18514487
54979,1.556445819
54980,0.38244586
54981,1.647741767
54982,0.586841243
54984,-0.557827722
54985,-0.093686181
54986,-0.93491792
54987,0.750917802
54988,-0.245044159
54989,-0.529314964
54993,0.019960362
54994,1.505035243
54995,-0.561589409
54996,-0.608725458
54997,0.695234835
55000,0.379295107
55001,1.343901024
55002,1.07746664
55003,0.99399763
55004,0.117390475
55005,1.062936266
55006,0.026697679
55007,1.243090966
55008,-0.170678456
55009,-0.321731649
55010,0.814943069
55011,-0.510706864
55012,-0.353408092
55013,-1.524056224
55014,0.198562465
55015,-0.142312339
55020,0.115602141
55022,-0.145291731
55023,0.323635366
55024,-0.148922034
55026,-0.582286121
55027,0.705566771
55028,-0.009302087
55030,-0.56361282
55031,0.041843833
55032,-0.974084936
55033,0.20352523
55034,-0.101415167
55035,0.949618597
55037,0.969693703
55038,1.390835634
55039,1.481576908
55041,0.868674343
55051,1.165493153
55052,0.203686761
55054,-0.287699587
55055,0.763722002
55061,0.17573571
55062,-2.191295788
55063,0.379747642
55064,-0.300131659
55066,-1.4726569
55068,-0.676684132
55069,0.376598981
55070,0.746197778
55071,0.50302581
55072,0.447759871
55074,-1.425655313
55075,1.75169807
55076,-1.56457681
55079,0.945228364
55080,-0.283463053
55081,0.039632696
55082,0.549938639
55083,-2.068847914
55084,-0.236534511
55086,-2.138734259
55088,0.724685789
55089,0.391744846
55090,-0.543627651
55092,0.263382719
55093,-1.330819273
55094,0.72525257
55095,0.420844077
55096,1.392150638
55100,1.544909749
55101,-1.432101565
55102,-1.073361603
55103,1.661500008
55105,-2.169960225
55106,0.968965636
55107,0.959438797
55108,0.521194501
55109,0.590011811
55110,0.068920012
55111,-0.68143179
55112,-1.081916733
55114,0.206458761
55117,-1.342346498
55118,0.155832425
55119,-0.698469611
55120,0.460767219
55122,-1.768029336
55124,-4.620370662
55125,0.040519685
55127,-0.915269272
55128,0.161575045
55129,-1.261433418
55130,0.30255308
55131,0.018698883
55132,-0.887098084
55133,-1.874689993
55135,-0.225792264
55137,-0.217455415
55138,0.030759128
55139,0.643593784
55140,1.152961032
55142,-0.491423715
55143,1.129549213
55144,-1.186537541
55145,0.680195885
55146,0.726382537
55147,-0.625732872
55148,-0.693302811
55149,0.445647704
55151,0.354095688
55153,0.24692989
55154,-0.675328307
55156,0.046195607
55157,0.428119548
55159,-1.877584428
55161,1.071755447
55163,1.295640657
55164,-0.781401099
55165,1.635629153
55166,-0.393435283
55167,-0.712158165
55168,-0.084338788
55170,-0.113418141
55171,0.852734558
55172,0.326424603
55173,0.150558064
55174,-0.271233104
55176,0.029348398
55177,1.633031914
55178,1.368315528
55179,0.079815093
55180,-0.414718832
55181,0.338003229
55182,0.433888609
55183,-0.304139884
55184,-0.107379929
55186,-1.385080567
55187,0.580341468
55191,-0.296470198
55192,-0.109231108
55193,0.535717293
55195,-1.222324047
55196,-0.721769604
55197,0.415579261
55198,0.779589032
55200,-0.564281534
55203,-0.212249003
55204,0.527899909
55205,0.175165992
55206,-0.840723801
55207,1.306216704
55208,1.779463178
55209,1.553846924
55210,-0.025053981
55211,0.402061718
55212,-0.799696008
55213,0.82476333
55214,0.710395627
55215,-0.606809697
55216,0.910891168
55217,1.361088599
55218,0.970946292
55219,1.393103967
55220,1.319479597
55223,0.98794104
55224,-0.563597446
55225,1.160923558
55226,-1.914095557
55227,0.368117464
55228,-0.54391959
55229,-1.180466512
55230,-0.900741189
55231,0.345774024
55233,0.64883192
55234,-0.111051675
55236,-0.17492819
55238,0.396375428
55239,0.658215375
55240,-0.691310247
55243,-0.263231354
55244,0.014540121
55245,-0.140926465
55246,0.773611649
55247,0.416210828
55248,-0.744153855
55249,-1.682328949
55250,0.280119985
55251,0.984890139
55252,0.970498051
55253,0.413905053
55254,-0.379245211
55255,0.725360688
55256,-0.276784902
55257,-0.468428355
55258,0.817956847
55259,-0.253239843
55260,0.770469943
55264,1.736907691
55266,-0.480484446
55268,-0.248213418
55269,-0.972336801
55270,0.869055434
55272,1.205198197
55273,0.418562247
55274,0.666264307
55275,0.658717456
55276,-1.86807389
55277,0.170857961
55278,1.143757802
55279,1.129151779
55280,0.218070178
55281,-0.380807894
55282,0.353968331
55283,0.540083027
55284,-0.2187244
55285,-0.339283319
55286,0.396232264
55288,-1.878313982
55289,-0.615058105
55290,-0.761387433
55291,1.220290902
55293,0.445372205
55294,0.23600922
55296,0.738103926
55297,-0.049530539
55298,0.114806525
55300,0.365743087
55301,-1.165338653
55303,0.151958592
55304,-0.197890282
55308,0.020952728
55312,0.071694001
55313,-1.596120626
55314,0.179597199
55315,-0.601938849
55316,0.328878465
55317,0.122046457
55319,-1.30608657
55320,-2.610047842
55321,-0.442767594
55322,0.00468053
55323,0.313900204
55324,-1.503156906
55325,0.6352124
55326,1.516937049
55327,0.536380698
55328,0.519811736
55329,0.130017815
55330,0.992684343
55331,0.674873898
55332,0.001121788
55333,-1.404444839
55334,0.135186731
55335,-1.009251793
55336,2.013546635
55337,0.446573471
55339,-3.281619472
55340,-2.018663762
55341,0.319879537
55342,-1.184876302
55343,-3.415205093
55344,-0.599348969
55345,-0.071247963
55346,0.792480758
55347,-0.00136089
55350,2.790772598
55351,0.736467227
55352,0.239058221
55353,-0.683007635
55355,0.459131326
55356,-2.833197223
55357,0.233235356
55359,1.138154333
55361,-1.069688591
55362,0.614676608
55363,-0.40283683
55364,0.701157308
55365,-1.833681018
55366,0.022669594
55374,0.872996052
55379,0.412969348
55384,-0.896305979
55388,1.009366538
55421,0.2942883
55422,-3.171654203
55423,-0.113482489
55425,0.197054984
55435,0.838780148
55437,-0.798912725
55454,-0.169914724
55466,1.697589013
55471,2.436447339
55486,1.641444079
55500,0.602323152
55502,0.674987209
55503,-0.93671405
55504,-0.419589347
55505,0.243509001
55506,0.079844723
55510,-0.127622038
55511,-0.080355212
55512,-0.788293399
55520,-0.45041752
55521,0.348355116
55526,1.96058832
55527,0.512186752
55529,0.879833446
55530,0.79587296
55531,0.482344456
55532,1.886012501
55534,1.664134157
55536,0.468465947
55540,-1.283667427
55553,0.865511376
55554,0.033081024
55556,-0.933629857
55559,0.603369427
55561,1.322744867
55565,-0.129146817
55567,-0.822096128
55568,-0.357439025
55571,-0.922970767
55572,-0.247147951
55573,0.819029503
55576,0.235764603
55577,0.761105061
55578,0.484152375
55582,0.504285323
55584,-0.971337137
55585,-1.130848572
55588,0.132107943
55589,0.351913826
55591,0.275572264
55592,-0.648672155
55593,-0.97224691
55596,0.617005838
55600,0.123113046
55601,0.822129604
55602,0.127612889
55603,0.482809764
55604,0.502509141
55605,0.474535677
55608,-0.396747607
55609,0.881709922
55610,-2.258445559
55611,0.84578954
55612,0.671883516
55613,-0.863955484
55614,0.921865665
55616,-0.974282539
55617,-0.07386757
55620,1.022271078
55621,1.736787093
55622,0.461709782
55623,-1.675336779
55624,0.970263874
55625,-0.9794496
55626,0.158020558
55627,-0.539084576
55628,-0.490944574
55629,0.885595621
55631,0.731390025
55632,-0.030240103
55633,-0.707169298
55634,0.672825003
55635,0.627285275
55640,1.218109816
55643,-1.16859576
55644,0.158029166
